frame,class,confidence,x1,y1,x2,y2
527,person,0.7334502339363098,1144,90,1261,566
528,person,0.9205580353736877,738,275,1199,1014
528,person,0.7993361949920654,1146,134,1261,576
529,person,0.9221426248550415,771,283,1194,1025
529,person,0.7328764796257019,1154,153,1264,575
530,person,0.9131803512573242,806,290,1210,1032
530,person,0.6367954015731812,1172,182,1264,417
531,person,0.913088321685791,806,290,1210,1032
531,person,0.6400846838951111,1172,182,1264,417
532,person,0.9196792840957642,814,297,1252,1037
533,person,0.9303818941116333,792,308,1260,1039
534,person,0.9309762716293335,781,306,1262,1040
535,person,0.9280623197555542,772,300,1263,1021
536,person,0.9283975958824158,775,295,1262,1015
537,person,0.9285508394241333,775,295,1262,1015
538,person,0.91749107837677,771,289,1263,1044
539,person,0.8863897323608398,751,290,1262,1066
540,person,0.9368839859962463,713,288,1262,1067
540,sports ball,0.5042648315429688,659,926,719,1073
541,person,0.9041572213172913,665,288,1262,1063
542,person,0.9329578280448914,657,287,1261,1061
542,sports ball,0.508959949016571,659,719,706,768
543,person,0.9332854151725769,657,287,1261,1061
543,sports ball,0.5103912353515625,659,719,706,768
544,person,0.9348031878471375,662,286,1218,1059
545,person,0.922666609287262,657,277,1241,1053
545,person,0.7039700746536255,657,237,805,768
546,person,0.9147542119026184,662,264,1263,1056
546,person,0.6008782982826233,658,212,836,735
547,person,0.917341947555542,661,258,1260,1052
548,person,0.9173558950424194,673,242,1262,1054
549,person,0.9187333583831787,673,242,1262,1054
550,person,0.9165484309196472,683,241,1264,1065
550,person,0.6688451766967773,661,115,806,761
551,person,0.9241966009140015,702,238,1261,1068
552,person,0.8933904767036438,685,236,1214,1067
552,person,0.6332404017448425,681,113,911,470
553,person,0.8842602372169495,692,241,1164,1068
553,person,0.5820099115371704,704,114,951,482
554,person,0.8845528364181519,708,241,1170,1067
554,person,0.7267767786979675,746,115,996,503
555,person,0.8853369355201721,709,241,1170,1067
555,person,0.7268062233924866,745,115,996,503
556,person,0.9149063229560852,683,248,1231,1063
556,person,0.7560299038887024,792,117,1076,553
556,sports ball,0.5645672678947449,682,533,724,586
557,person,0.9154583215713501,674,249,1261,1064
557,person,0.8358234763145447,825,122,1142,615
558,person,0.9300239086151123,665,249,1264,1063
558,person,0.8662569522857666,860,123,1193,665
559,person,0.9363609552383423,657,246,1260,1052
559,person,0.7376701831817627,890,120,1229,742
560,person,0.9262768030166626,658,243,1265,1067
560,person,0.9069231152534485,929,121,1261,777
561,person,0.926498293876648,658,244,1265,1067
561,person,0.905276894569397,929,121,1261,777
562,person,0.9201603531837463,658,242,1261,1067
562,person,0.9182697534561157,946,113,1263,783
563,person,0.9140753746032715,661,236,1244,1065
563,person,0.9051328301429749,988,110,1262,749
564,person,0.9055255055427551,659,233,1180,1065
564,person,0.9007857441902161,1031,96,1262,760
564,person,0.5088285803794861,656,619,837,1070
565,person,0.8896243572235107,672,221,1193,1064
565,person,0.8736628293991089,1071,101,1261,772
566,person,0.9232683181762695,696,213,1244,1063
566,person,0.8518823981285095,1108,95,1262,785
567,person,0.9232023358345032,696,213,1244,1063
567,person,0.8518608212471008,1108,95,1262,785
568,person,0.9403818845748901,687,199,1259,1060
568,person,0.7799334526062012,1155,86,1260,475
569,person,0.94401615858078,696,195,1260,1055
569,person,0.6373724937438965,1199,67,1261,479
570,person,0.9350361824035645,680,193,1261,1052
571,person,0.9510036110877991,657,190,1260,1047
571,sports ball,0.5268203020095825,657,751,698,833
572,person,0.9481382966041565,657,199,1260,1054
572,sports ball,0.6085304021835327,831,342,869,385
573,person,0.9471650719642639,657,199,1260,1054
573,sports ball,0.6026716828346252,831,342,869,384
574,person,0.9417069554328918,666,214,1260,1055
575,person,0.9253758788108826,725,219,1261,1056
576,person,0.9180908203125,744,222,1228,1053
576,person,0.5777499079704285,658,680,849,1070
577,person,0.908154308795929,722,220,1180,1053
578,person,0.9121831655502319,706,216,1144,1046
578,sports ball,0.7512162923812866,702,300,761,359
578,person,0.6614192128181458,662,353,900,1062
578,sports ball,0.624640166759491,811,943,915,1041
579,person,0.912084698677063,706,216,1144,1046
579,sports ball,0.7523139715194702,702,300,761,359
579,person,0.661392092704773,662,353,900,1062
579,sports ball,0.6291625499725342,810,943,915,1041
580,person,0.9054573774337769,682,217,1171,1046
580,person,0.7983425259590149,658,355,968,1038
580,sports ball,0.6135316491127014,694,366,747,421
580,sports ball,0.6018828749656677,838,938,957,1044
581,person,0.9065228700637817,730,220,1201,1053
581,sports ball,0.8173841834068298,866,934,975,1039
581,person,0.6802900433540344,657,335,811,1022
581,sports ball,0.6650717258453369,707,443,762,496
582,person,0.9051764607429504,717,228,1186,1052
582,sports ball,0.8493213653564453,703,526,772,586
582,person,0.7026196122169495,662,348,903,962
583,person,0.8927320241928101,740,243,1167,1046
583,person,0.7662402391433716,662,350,885,977
584,person,0.7985953092575073,700,260,1151,1035
584,sports ball,0.5702608823776245,918,950,1023,1051
584,person,0.5549284219741821,658,358,801,926
585,person,0.7981725931167603,702,260,1152,1035
585,sports ball,0.5586605072021484,918,950,1023,1051
585,person,0.5528918504714966,658,358,801,924
586,sports ball,0.9455602765083313,940,942,1059,1053
586,person,0.9014042019844055,738,279,1134,1006
586,person,0.7381210327148438,657,370,828,879
586,sports ball,0.6666144132614136,871,707,954,764
587,person,0.8801196813583374,698,314,1159,984
587,sports ball,0.7588891983032227,1006,933,1121,1036
587,person,0.6826255917549133,658,389,820,983
587,sports ball,0.5755453705787659,984,718,1053,776
588,person,0.8948085308074951,707,338,1158,970
588,person,0.7463728189468384,657,395,829,802
588,sports ball,0.7146000266075134,1039,921,1158,1019
588,person,0.6891987919807434,657,395,826,980
589,person,0.8727265000343323,685,372,1147,975
589,sports ball,0.6651881337165833,1078,912,1185,1014
589,person,0.6551100611686707,658,398,858,946
589,sports ball,0.5896211862564087,1081,687,1140,746
590,person,0.8533944487571716,693,409,1168,964
590,sports ball,0.8105207681655884,1107,904,1216,1001
590,person,0.6586053967475891,657,418,802,912
591,person,0.8559808731079102,693,408,1167,964
591,sports ball,0.8144383430480957,1107,904,1216,1001
591,person,0.6497631072998047,657,418,802,912
592,person,0.8600994944572449,674,427,1151,959
592,sports ball,0.8361679315567017,1098,894,1200,990
593,person,0.9101589322090149,694,435,1165,969
593,sports ball,0.8590880036354065,1134,886,1228,978
593,person,0.6902288794517517,656,420,810,958
594,sports ball,0.9173917174339294,1191,879,1261,964
594,person,0.9060508012771606,754,438,1211,947
594,person,0.8247185349464417,657,420,850,898
595,person,0.923564612865448,802,432,1246,934
595,person,0.8147472739219666,659,366,869,851
596,person,0.9342857599258423,838,423,1258,927
596,person,0.820347785949707,658,364,900,898
596,person,0.5237805843353271,833,52,893,150
597,person,0.9342208504676819,838,423,1258,927
597,person,0.8198023438453674,658,364,900,898
597,person,0.5248511433601379,833,52,893,150
598,person,0.9193221926689148,850,416,1225,919
598,person,0.8462494611740112,657,412,852,857
598,person,0.5452225804328918,859,42,920,144
599,person,0.9204803705215454,824,407,1183,913
599,person,0.8006108403205872,657,416,797,850
600,person,0.9078412055969238,810,397,1138,912
600,person,0.7659155130386353,656,423,807,853
601,person,0.8969380855560303,782,386,1076,910
601,person,0.6351504325866699,655,471,796,728
602,person,0.9048774242401123,755,376,1042,909
602,person,0.5812022089958191,824,23,885,124
603,person,0.9044822454452515,755,376,1042,909
603,person,0.578155517578125,824,23,885,124
604,person,0.9130688309669495,697,371,1005,904
605,person,0.9166298508644104,663,358,970,906
605,sports ball,0.6464757323265076,1168,853,1258,934
605,sports ball,0.546733021736145,888,554,938,599
605,person,0.5057619214057922,771,19,835,123
606,sports ball,0.9278745651245117,1123,853,1216,940
606,person,0.925868034362793,657,351,925,907
606,sports ball,0.601561963558197,1230,395,1257,430
607,person,0.9033218622207642,657,347,899,912
607,sports ball,0.6820101737976074,1093,857,1194,948
607,person,0.557157039642334,709,10,773,118
608,sports ball,0.9738035798072815,1071,862,1167,955
608,person,0.8700430393218994,656,347,863,913
608,person,0.5813888311386108,1168,339,1262,728
609,sports ball,0.9732502102851868,1071,862,1167,955
609,person,0.8690279126167297,656,348,863,914
609,person,0.5830383896827698,1168,339,1262,728
610,person,0.849471390247345,1113,208,1265,743
610,sports ball,0.845695436000824,1039,870,1134,960
610,person,0.6383583545684814,657,416,816,766
611,sports ball,0.9158903956413269,1023,878,1117,963
611,person,0.8831026554107666,1073,193,1262,742
611,person,0.7155324220657349,656,430,780,677
612,person,0.9100340008735657,1043,187,1262,750
612,person,0.7244940400123596,657,442,749,662
612,sports ball,0.6680263876914978,1007,877,1100,965
613,person,0.9305390119552612,1000,185,1261,760
613,sports ball,0.6311153769493103,993,871,1090,966
613,person,0.5200356841087341,656,474,709,686
614,person,0.9269282817840576,983,197,1259,764
614,sports ball,0.9237446188926697,991,876,1083,971
615,person,0.9271073341369629,983,197,1259,764
615,sports ball,0.9234437942504883,991,876,1083,971
616,sports ball,0.9419967532157898,997,878,1093,973
616,person,0.9263198375701904,975,199,1257,765
617,person,0.9154049754142761,976,203,1257,767
617,sports ball,0.868072509765625,1000,886,1099,983
618,sports ball,0.9338864684104919,1019,893,1116,994
618,person,0.9196079969406128,995,202,1260,767
619,person,0.90826016664505,1029,195,1258,766
619,sports ball,0.9039430022239685,1041,904,1140,995
620,sports ball,0.9439361095428467,1067,903,1170,998
620,person,0.8796218633651733,1066,184,1259,768
621,sports ball,0.9446757435798645,1067,903,1170,998
621,person,0.8797138333320618,1066,184,1259,768
622,sports ball,0.9262732267379761,1097,901,1199,1003
622,person,0.872326672077179,1091,176,1262,759
622,person,0.8191170692443848,656,345,742,751
623,sports ball,0.860360860824585,1136,901,1237,1003
623,person,0.8394202589988708,1111,164,1262,753
623,person,0.8330947160720825,656,335,775,778
624,sports ball,0.9193664193153381,1152,899,1249,1003
624,person,0.8962609171867371,1090,156,1264,750
624,person,0.8385127186775208,656,326,799,778
625,person,0.8975862860679626,1056,155,1264,762
625,person,0.8199129104614258,655,319,806,767
625,sports ball,0.7965835332870483,1145,895,1249,1004
626,person,0.9271324276924133,1033,152,1262,766
626,sports ball,0.9168646931648254,1139,898,1244,1003
626,person,0.8561137318611145,656,311,817,780
627,person,0.9269277453422546,1033,152,1262,767
627,sports ball,0.9178882241249084,1139,899,1244,1003
627,person,0.8564072251319885,656,311,817,780
628,person,0.9325594305992126,992,149,1260,766
628,person,0.8749389052391052,656,298,839,785
628,sports ball,0.8352305293083191,1133,898,1234,996
629,person,0.9291539192199707,954,145,1258,760
629,sports ball,0.8960242867469788,1129,887,1232,989
629,person,0.880970299243927,655,286,878,802
630,person,0.9379035830497742,936,147,1259,750
630,sports ball,0.9370560050010681,1118,876,1225,982
630,person,0.889719545841217,654,267,902,787
631,person,0.9297798871994019,923,138,1244,740
631,person,0.9003259539604187,654,250,916,756
631,sports ball,0.8873955607414246,1108,869,1216,974
632,person,0.9251188635826111,654,229,924,751
632,person,0.9182923436164856,912,122,1228,727
632,sports ball,0.8710139393806458,1102,860,1208,964
633,person,0.9250674843788147,654,229,924,751
633,person,0.9183644652366638,912,122,1228,727
633,sports ball,0.8719866871833801,1102,860,1208,964
634,person,0.9247964024543762,903,116,1213,719
634,sports ball,0.9154992699623108,1090,858,1196,959
634,person,0.9074504375457764,655,219,920,928
635,sports ball,0.9406837821006775,1078,857,1184,957
635,person,0.9065772294998169,657,204,912,932
635,person,0.8968785405158997,889,91,1198,707
636,sports ball,0.9197573065757751,1066,847,1174,947
636,person,0.9188575744628906,655,193,916,920
636,person,0.9000422358512878,863,82,1184,692
637,person,0.8910419940948486,657,190,918,916
637,person,0.8865736126899719,850,76,1169,699
637,sports ball,0.847001850605011,1056,838,1162,944
638,sports ball,0.9558879733085632,1041,836,1147,940
638,person,0.8866192698478699,657,190,925,913
638,person,0.8741408586502075,849,74,1154,699
639,sports ball,0.9567578434944153,1041,837,1147,940
639,person,0.8866954445838928,657,190,925,913
639,person,0.8735774755477905,849,74,1154,698
640,sports ball,0.9302771091461182,1023,834,1133,937
640,person,0.8936030864715576,657,184,937,903
640,person,0.8443004488945007,828,74,1139,706
641,sports ball,0.9304922223091125,1021,834,1130,936
641,person,0.9132007360458374,658,180,957,899
641,person,0.6527600884437561,849,76,1136,612
642,sports ball,0.9155619144439697,1023,833,1129,936
642,person,0.9111823439598083,667,173,983,902
642,person,0.7573516368865967,893,75,1136,618
643,sports ball,0.9482462406158447,1018,830,1127,936
643,person,0.8901389241218567,671,173,1017,913
643,person,0.8018595576286316,924,78,1142,580
644,sports ball,0.9475973844528198,1011,833,1123,934
644,person,0.8881059288978577,679,170,1028,920
644,person,0.6941630840301514,948,77,1147,500
645,sports ball,0.9474793672561646,1011,833,1123,934
645,person,0.8889002799987793,679,170,1028,920
645,person,0.6950803399085999,948,77,1147,500
646,sports ball,0.9003356099128723,1005,835,1114,935
646,person,0.8581083416938782,696,170,1039,925
646,person,0.7757422924041748,863,77,1150,505
647,sports ball,0.9399375319480896,992,835,1102,937
647,person,0.8011605739593506,735,168,1077,937
647,person,0.783501386642456,851,78,1147,435
648,person,0.8411086797714233,767,167,1089,934
648,person,0.7559235692024231,851,79,1142,444
649,person,0.878287136554718,792,167,1117,934
649,sports ball,0.749302864074707,975,834,1083,937
649,sports ball,0.7238247990608215,917,834,1083,938
649,person,0.6450976133346558,847,75,1130,438
650,person,0.8773303031921387,807,170,1107,936
650,sports ball,0.7374268770217896,921,838,1071,939
651,person,0.8773026466369629,807,170,1107,936
651,sports ball,0.7362119555473328,921,838,1071,939
652,sports ball,0.8857492804527283,936,838,1052,945
652,person,0.8841553926467896,799,164,1151,924
652,person,0.5511019229888916,792,79,1024,694
652,person,0.510903000831604,797,1,885,65
653,person,0.9054569602012634,791,165,1204,864
653,sports ball,0.8640120029449463,924,840,1038,945
653,person,0.8253719806671143,745,82,1011,654
653,person,0.5034145712852478,789,1,876,66
654,person,0.9151508808135986,770,164,1255,932
654,person,0.8098949193954468,706,82,1005,725
654,sports ball,0.7863709926605225,906,840,1020,946
655,person,0.9060564041137695,742,166,1261,925
655,person,0.7421916127204895,677,87,1001,713
655,sports ball,0.7222868800163269,883,846,997,947
655,person,0.5055753588676453,773,1,856,63
656,sports ball,0.9044963717460632,872,842,978,950
656,person,0.897199809551239,754,170,1262,937
656,person,0.6927667856216431,662,81,1009,699
657,sports ball,0.901890218257904,872,842,978,950
657,person,0.8967902064323425,753,169,1262,937
657,person,0.6953523755073547,662,81,1009,700
658,person,0.904926598072052,767,177,1263,939
658,sports ball,0.8530800938606262,850,841,965,948
658,person,0.8420822620391846,655,78,1008,714
659,person,0.9093172550201416,783,178,1262,944
659,person,0.8979555368423462,658,71,996,725
660,person,0.917644202709198,806,182,1260,942
660,person,0.9070653319358826,659,73,986,714
661,person,0.9207503199577332,821,193,1257,942
661,person,0.9054695963859558,657,72,982,717
662,person,0.9321896433830261,844,203,1262,936
662,person,0.9074308276176453,653,78,971,734
662,sports ball,0.6794629693031311,855,834,974,945
663,person,0.9321746230125427,844,203,1262,936
663,person,0.9077380299568176,653,78,971,734
663,sports ball,0.6676203608512878,855,834,974,945
664,person,0.9462808966636658,856,210,1263,940
664,person,0.9242897629737854,653,77,962,745
665,person,0.9336402416229248,860,217,1261,965
665,person,0.8888077735900879,657,90,949,736
666,person,0.9302554130554199,856,225,1261,965
666,person,0.9041010737419128,655,103,937,656
667,person,0.9330857396125793,853,232,1261,968
667,person,0.9070097804069519,655,106,941,737
668,person,0.9281067252159119,862,237,1242,968
668,person,0.8840480446815491,654,107,954,760
669,person,0.9279528856277466,862,237,1242,968
669,person,0.8839669823646545,654,107,954,760
670,person,0.9154258370399475,897,243,1235,974
670,person,0.9014305472373962,657,107,968,676
671,person,0.9093926548957825,931,252,1254,983
671,person,0.6359063386917114,657,105,981,688
672,person,0.8806726932525635,657,105,983,946
672,person,0.8634323477745056,954,266,1260,981
673,person,0.9143253564834595,658,106,984,946
673,person,0.8761826753616333,960,269,1261,982
674,person,0.8971131443977356,954,264,1261,986
674,person,0.8954141736030579,658,105,994,967
675,person,0.8971105217933655,954,264,1261,986
675,person,0.8953477740287781,658,105,994,967
676,person,0.9096325635910034,951,253,1257,988
676,person,0.7297044396400452,658,109,994,983
676,person,0.6108432412147522,656,109,998,719
677,person,0.9024853110313416,938,240,1262,989
677,person,0.7268872857093811,659,563,967,1007
677,person,0.5964263677597046,657,114,1001,663
678,person,0.9176808595657349,914,215,1263,992
678,sports ball,0.7148861289024353,1007,828,1099,929
678,person,0.5574999451637268,660,122,1020,1017
679,person,0.9281178116798401,902,202,1263,985
679,sports ball,0.8811593651771545,1004,830,1100,932
679,person,0.8100705742835999,657,607,938,1015
679,person,0.7054265737533569,656,124,1010,708
680,sports ball,0.9229447841644287,1000,827,1102,929
680,person,0.913037121295929,895,192,1261,992
680,person,0.872722327709198,656,125,995,1020
681,sports ball,0.9243233799934387,1000,827,1102,929
681,person,0.9134600758552551,895,192,1261,992
681,person,0.8726872205734253,656,125,995,1020
682,person,0.9134092330932617,884,175,1251,991
682,person,0.8957254886627197,655,127,952,1021
682,sports ball,0.8577137589454651,1001,830,1098,929
683,person,0.9209001064300537,880,169,1239,989
683,person,0.8971340656280518,655,131,954,1019
683,sports ball,0.6677528619766235,985,829,1100,928
684,person,0.9260126948356628,866,161,1230,975
684,person,0.7832221388816833,658,131,967,1020
685,person,0.924239456653595,835,146,1222,980
685,person,0.8583526015281677,658,130,967,1020
686,person,0.9048234224319458,815,146,1218,972
686,person,0.6861549615859985,659,130,924,1022
686,person,0.5890717506408691,657,136,921,769
687,person,0.9047450423240662,815,146,1218,972
687,person,0.6943499445915222,659,130,924,1022
687,person,0.5775992274284363,657,132,921,735
688,person,0.8973767757415771,797,142,1215,975
688,person,0.6575176119804382,656,141,892,747
688,person,0.6255327463150024,657,139,894,1004
689,person,0.897200345993042,781,136,1204,980
689,person,0.8105419278144836,657,145,875,1024
690,person,0.8817813992500305,778,133,1201,981
690,person,0.8381761908531189,657,146,883,791
691,person,0.8753893971443176,761,125,1204,979
691,person,0.812979519367218,662,144,907,833
692,person,0.8876745700836182,770,131,1212,983
692,person,0.7129195928573608,662,142,902,820
692,person,0.5379167795181274,660,142,1007,864
693,person,0.8880318403244019,770,131,1212,983
693,person,0.7144397497177124,662,142,902,817
693,person,0.5337955951690674,660,142,1008,864
694,person,0.8751881122589111,764,136,1222,982
694,person,0.7132706642150879,661,144,901,777
695,person,0.8792431950569153,673,141,1225,977
695,person,0.6052459478378296,659,150,893,786
695,person,0.5186058878898621,723,146,898,624
696,person,0.8867909908294678,661,146,1224,977
696,person,0.5252690315246582,726,150,916,614
697,person,0.8315495848655701,667,152,1202,977
698,person,0.8664079904556274,710,157,1177,981
699,person,0.8667044639587402,710,157,1177,981
700,person,0.834652841091156,718,161,1159,987
700,sports ball,0.5672998428344727,782,869,852,914
701,person,0.8727410435676575,720,162,1172,986
702,person,0.8945612907409668,738,161,1218,987
703,person,0.9280425310134888,755,154,1261,995
704,person,0.8779718279838562,764,153,1257,988
705,person,0.8766500949859619,764,153,1257,988
706,person,0.8953480124473572,774,154,1261,986
707,person,0.8909867405891418,777,152,1261,981
708,person,0.8986967206001282,771,157,1215,967
709,person,0.9093214869499207,764,164,1258,970
710,person,0.9124556183815002,760,171,1243,972
710,person,0.6906622648239136,1084,243,1263,873
711,person,0.9128455519676208,760,171,1243,972
711,person,0.6922122836112976,1084,243,1263,870
712,person,0.9191880822181702,747,189,1237,968
712,person,0.7354874014854431,1088,239,1263,935
713,person,0.9312217831611633,743,202,1229,963
713,person,0.7713101506233215,1081,238,1264,923
714,person,0.9373556971549988,722,215,1209,962
714,person,0.8454442620277405,1053,238,1258,953
715,person,0.9302116632461548,696,224,1191,963
715,person,0.8599956035614014,1063,232,1262,957
716,person,0.9241113662719727,683,230,1179,971
716,sports ball,0.9151617884635925,819,810,918,922
716,person,0.8624081015586853,1071,229,1263,937
717,person,0.9240747094154358,683,230,1179,971
717,sports ball,0.9152860045433044,819,810,918,922
717,person,0.8620634078979492,1071,229,1263,938
718,person,0.9273852109909058,669,232,1168,969
718,sports ball,0.9040588140487671,806,808,910,917
718,person,0.8515211939811707,1080,230,1262,940
719,person,0.9329609274864197,662,233,1164,968
719,sports ball,0.8923954963684082,794,805,903,917
719,person,0.8424413204193115,1081,233,1262,928
720,person,0.9326120018959045,666,238,1159,967
720,sports ball,0.8854033350944519,787,805,900,915
720,person,0.8472484946250916,1070,228,1261,944
721,person,0.9286124110221863,668,242,1152,967
721,sports ball,0.8798954486846924,784,810,897,920
721,person,0.8485375046730042,1073,226,1261,949
722,person,0.922366201877594,674,250,1147,968
722,person,0.8328261375427246,1091,220,1262,949
722,sports ball,0.8093401193618774,782,816,891,925
723,person,0.9224492907524109,674,250,1147,968
723,person,0.8331775069236755,1091,220,1262,949
723,sports ball,0.8104562759399414,782,816,891,925
724,person,0.9288830161094666,686,256,1165,965
724,sports ball,0.8716752529144287,788,830,896,929
724,person,0.8195263147354126,1120,220,1261,851
725,sports ball,0.9294967651367188,790,821,897,927
725,person,0.9285968542098999,677,259,1184,966
725,person,0.7944490909576416,1140,218,1261,835
726,sports ball,0.9319356083869934,792,813,893,920
726,person,0.9296465516090393,679,259,1198,966
726,person,0.705956220626831,1156,217,1261,822
727,sports ball,0.9179729223251343,795,804,902,911
727,person,0.9173710942268372,692,252,1203,970
727,person,0.654511570930481,1174,220,1261,806
727,sports ball,0.614737868309021,1194,732,1260,805
728,sports ball,0.9304457902908325,800,800,906,907
728,person,0.9203007817268372,701,244,1200,972
728,sports ball,0.6194743514060974,1198,726,1261,803
728,person,0.5730947256088257,1189,225,1262,799
729,sports ball,0.9307608604431152,800,800,906,907
729,person,0.920552134513855,701,244,1200,972
729,sports ball,0.6170501708984375,1198,726,1261,803
729,person,0.5770325064659119,1189,225,1262,799
730,person,0.9171191453933716,711,238,1199,974
730,sports ball,0.8906951546669006,803,801,916,907
731,sports ball,0.951361894607544,817,802,926,910
731,person,0.9241697788238525,729,228,1185,978
732,person,0.9301260709762573,740,223,1160,974
732,sports ball,0.9106559157371521,828,809,941,916
733,person,0.9260803461074829,750,219,1116,969
733,sports ball,0.8471744060516357,838,820,943,920
733,sports ball,0.6302229762077332,784,605,844,669
734,person,0.9313029646873474,764,216,1085,952
734,sports ball,0.7062603235244751,850,819,963,926
735,person,0.9312863349914551,764,216,1085,952
735,sports ball,0.7064729928970337,850,819,963,925
736,person,0.9281055927276611,769,214,1088,951
736,sports ball,0.5875585675239563,805,543,862,608
737,person,0.9292595386505127,768,211,1095,960
737,sports ball,0.5330381989479065,812,514,864,580
738,person,0.921797513961792,764,203,1101,970
739,person,0.9187287092208862,754,196,1105,977
739,sports ball,0.5385538935661316,877,816,987,945
740,person,0.9213671088218689,746,191,1107,981
740,sports ball,0.6925727128982544,881,826,989,951
741,person,0.9212364554405212,746,191,1107,981
741,sports ball,0.6999483704566956,881,826,989,951
742,person,0.9269711971282959,739,181,1111,989
743,person,0.925640344619751,731,176,1119,975
744,person,0.9286695718765259,719,171,1129,967
745,person,0.9308552742004395,706,172,1151,967
746,person,0.9482914805412292,703,176,1178,978
747,person,0.9482957124710083,702,176,1178,978
748,person,0.9411885142326355,691,182,1212,987
748,sports ball,0.7581956386566162,693,541,748,616
749,person,0.9477866888046265,668,192,1232,996
750,person,0.9509861469268799,658,199,1242,1010
751,person,0.9503368139266968,654,207,1236,1008
752,person,0.9382460117340088,655,212,1198,1016
753,person,0.9380745887756348,654,212,1198,1016
754,person,0.9382570385932922,656,214,1110,1024
755,person,0.9337305426597595,657,215,1068,1027
756,person,0.9309385418891907,656,216,1025,1034
757,person,0.9279163479804993,655,215,1030,1034
757,sports ball,0.7460678219795227,681,862,798,974
758,person,0.9343097805976868,656,216,1037,1039
758,sports ball,0.8555200695991516,658,863,707,964
759,person,0.9341638088226318,656,216,1037,1039
759,sports ball,0.8557847738265991,658,863,707,964
760,person,0.931341290473938,655,214,1041,1041
761,person,0.9281726479530334,658,213,1044,1043
762,person,0.9143415093421936,658,214,1065,1042
763,person,0.9226607084274292,667,214,1071,1040
764,person,0.9300307035446167,687,214,1069,1038
765,person,0.9300892353057861,687,214,1069,1038
766,person,0.927280604839325,714,217,1075,1034
767,person,0.9242788553237915,730,215,1082,1031
768,person,0.9237900972366333,739,212,1106,1026
769,person,0.9201077818870544,741,201,1138,1019
770,person,0.9208946228027344,735,193,1160,1016
771,person,0.920854926109314,736,193,1160,1016
772,person,0.9195769429206848,725,182,1178,1015
773,person,0.9346171617507935,712,174,1189,1015
774,person,0.9357820153236389,698,168,1196,1018
775,person,0.9349122047424316,687,171,1196,1015
776,person,0.9386584162712097,674,169,1194,1007
777,person,0.9386650323867798,674,168,1194,1007
778,person,0.9419710040092468,664,172,1195,1005
779,person,0.9436415433883667,659,174,1196,1010
780,person,0.9450165033340454,657,189,1192,1020
781,person,0.9449082016944885,655,198,1189,1023
782,person,0.9535279870033264,654,211,1177,1028
783,person,0.9532505869865417,654,211,1177,1028
784,person,0.945280134677887,658,215,1151,1031
785,person,0.9414670467376709,659,218,1122,1031
786,person,0.9288656711578369,659,220,1092,1033
787,person,0.9232115149497986,660,219,1059,1032
788,person,0.9221166968345642,661,216,1021,1034
789,person,0.9222357273101807,661,217,1021,1034
790,person,0.914194643497467,661,205,1052,1038
791,person,0.915294885635376,665,198,1086,1040
792,person,0.9350436925888062,672,192,1117,1045
793,person,0.9318742156028748,679,191,1142,1048
794,person,0.9342674612998962,689,194,1167,1048
795,person,0.9339834451675415,689,194,1168,1048
796,person,0.9377452731132507,679,198,1190,1042
797,person,0.9357088208198547,686,206,1201,1043
798,person,0.9180364012718201,702,214,1207,1056
799,person,0.9094095230102539,715,225,1209,1062
800,person,0.9006487131118774,731,233,1201,1064
800,person,0.6384697556495667,658,423,817,1067
801,person,0.90116947889328,731,233,1201,1064
801,person,0.6407787799835205,658,423,817,1067
802,person,0.8677300810813904,741,236,1185,1064
802,person,0.7617872953414917,661,399,845,1067
803,person,0.8811671137809753,761,242,1159,1062
803,person,0.8292602300643921,660,369,900,1059
804,person,0.8917580246925354,768,237,1146,1065
804,person,0.8098704218864441,658,342,928,1055
805,person,0.8480454683303833,780,233,1138,1062
805,person,0.5575220584869385,657,340,956,1049
806,person,0.8993421792984009,791,227,1175,1060
807,person,0.8997704982757568,791,227,1176,1060
808,person,0.889963686466217,799,215,1202,1059
808,person,0.5608424544334412,657,325,801,999
809,person,0.8257606029510498,801,217,1210,1054
809,person,0.5448991656303406,658,356,809,1028
